Domain_Entropy,Vowel_Ratio,Domain_Length,Outbound_Conn,Packet_Size,Comm_Time,Non_Std_Ports,Protocol_Type,Distinct_IPs,TLS_Validity,DNS_Query_Rate,User_Agent,Exfil_Indicator,Packet_Frequency,Failed_Connection_Attempts,Traffic_Volume,Response_Time,category
4.348776344,0.200959856,24,22,753,Night,Yes,HTTP,5,Invalid Certificates,17,Standard/Modified,Yes,33,24,336.0924741,254.1801473,Akira
4.329519181,0.215254482,24,26,802,Night,Yes,DNS,5,Invalid Certificates,14,Standard/Modified,Yes,47,13,659.7176314,209.2174469,Akira
4.349529619,0.2188345,23,26,750,Night,Yes,DNS,5,Invalid Certificates,17,Standard/Modified,Yes,36,22,719.491021,264.1328396,Akira
4.392591023,0.187996024,24,28,874,Night,Yes,HTTP,4,Invalid Certificates,13,Standard/Modified,Yes,55,14,519.9863576,395.4612151,Akira
4.493229519,0.193701007,24,22,726,Night,Yes,DNS,5,Invalid Certificates,15,Standard/Modified,Yes,48,12,562.1927746,392.6658481,Akira
4.388699214,0.194977623,24,21,706,Night,Yes,HTTP,4,Invalid Certificates,13,Standard/Modified,Yes,42,19,340.1992552,235.6363719,Akira
4.45353037,0.203760768,23,24,827,Night,Yes,DNS,4,Invalid Certificates,14,Standard/Modified,Yes,45,16,791.4908928,317.4318246,Akira
4.403611395,0.185622748,23,28,812,Night,Yes,DNS,4,Invalid Certificates,13,Standard/Modified,Yes,56,16,351.6877951,340.5926925,Akira
4.329290467,0.18235784,24,24,727,Night,Yes,DNS,4,Invalid Certificates,14,Standard/Modified,Yes,45,18,918.2037212,289.6659504,Akira
4.439348744,0.190159604,23,25,752,Night,Yes,HTTP,4,Invalid Certificates,15,Standard/Modified,Yes,48,24,534.2005929,249.375519,Akira
4.324897146,0.214494183,23,24,831,Night,Yes,HTTP,5,Invalid Certificates,12,Standard/Modified,Yes,51,18,898.8682547,389.0299061,Akira
4.495106908,0.200828713,24,21,891,Night,Yes,HTTP,4,Invalid Certificates,14,Standard/Modified,Yes,32,12,725.2697401,377.2250982,Akira
4.464691959,0.202819443,24,25,775,Night,Yes,DNS,5,Invalid Certificates,15,Standard/Modified,Yes,50,19,671.3679288,275.6528405,Akira
4.447151515,0.182030302,23,26,899,Night,Yes,HTTP,5,Invalid Certificates,11,Standard/Modified,Yes,45,13,360.839983,277.0536298,Akira
4.391902411,0.195953758,24,26,894,Night,Yes,DNS,5,Invalid Certificates,12,Standard/Modified,Yes,36,21,428.3503751,264.3664625,Akira
4.305123675,0.208303058,24,21,830,Night,Yes,DNS,4,Invalid Certificates,18,Standard/Modified,Yes,55,15,391.9368513,216.2654644,Akira
4.445520506,0.18084355,23,25,780,Night,Yes,HTTP,5,Invalid Certificates,18,Standard/Modified,Yes,44,11,420.1707073,284.2936044,Akira
4.462669704,0.21030361,24,27,861,Night,Yes,HTTP,4,Invalid Certificates,18,Standard/Modified,Yes,45,10,925.2783113,269.0937817,BlackCat
4.418468759,0.213821114,24,21,806,Night,Yes,DNS,4,Invalid Certificates,15,Standard/Modified,Yes,49,17,362.7791848,390.4282186,Akira
4.440375492,0.202635612,24,23,701,Night,Yes,HTTP,4,Invalid Certificates,14,Standard/Modified,Yes,44,14,412.3950504,243.8136789,Akira
4.367767432,0.204794243,23,26,851,Night,Yes,DNS,4,Invalid Certificates,17,Standard/Modified,Yes,51,21,953.4505104,212.5185074,Akira
4.443581275,0.184275142,24,25,762,Night,Yes,HTTP,4,Invalid Certificates,15,Standard/Modified,Yes,52,15,346.6027438,267.9106302,BlackCat
4.465176609,0.182990846,24,28,740,Night,Yes,HTTP,4,Invalid Certificates,11,Standard/Modified,Yes,41,23,513.9994959,323.9344664,Akira
4.308165373,0.216121216,24,24,876,Night,Yes,DNS,4,Invalid Certificates,13,Standard/Modified,Yes,51,14,528.3656682,281.7882226,Akira
4.438051275,0.189425816,23,28,865,Night,Yes,HTTP,4,Invalid Certificates,18,Standard/Modified,Yes,49,18,848.0277522,211.3213826,Akira
4.445072406,0.212178305,24,21,756,Night,Yes,DNS,4,Invalid Certificates,15,Standard/Modified,Yes,37,22,445.4370367,250.7884946,Akira
4.343115737,0.208840921,24,24,889,Night,Yes,DNS,5,Invalid Certificates,16,Standard/Modified,Yes,50,19,694.4563609,372.1807596,Akira
4.428094999,0.203793073,24,27,831,Night,Yes,DNS,5,Invalid Certificates,14,Standard/Modified,Yes,55,11,963.1403066,238.7337284,Akira
4.469550104,0.194590455,24,27,854,Night,Yes,HTTP,5,Invalid Certificates,15,Standard/Modified,Yes,57,22,684.2884312,301.3351226,Akira
4.457101141,0.210038326,23,28,765,Night,Yes,DNS,4,Invalid Certificates,14,Standard/Modified,Yes,49,19,834.7309465,300.2828282,Akira
4.397477444,0.189131822,23,27,806,Night,Yes,DNS,5,Invalid Certificates,16,Standard/Modified,Yes,32,13,629.1445321,328.8466458,Akira
4.437472794,0.182950364,23,22,735,Night,Yes,DNS,5,Invalid Certificates,17,Standard/Modified,Yes,57,10,889.8454861,242.19978,Akira
4.388919462,0.209520495,24,23,842,Night,Yes,DNS,4,Invalid Certificates,11,Standard/Modified,Yes,51,14,562.8462453,248.4980309,Benign
4.36558646,0.203396158,23,21,885,Night,Yes,DNS,5,Invalid Certificates,17,Standard/Modified,Yes,59,13,735.126367,310.7982424,Akira
4.442734438,0.194984611,23,24,732,Night,Yes,DNS,5,Invalid Certificates,16,Standard/Modified,Yes,40,10,858.9968764,299.660824,Akira
4.363308778,0.198008737,23,24,880,Night,Yes,HTTP,5,Invalid Certificates,14,Standard/Modified,Yes,54,12,572.5523712,279.5421025,Akira
4.361776173,0.193702262,23,26,873,Night,Yes,DNS,4,Invalid Certificates,17,Standard/Modified,Yes,37,21,986.1515315,299.3662889,Akira
4.434997352,0.199353434,23,28,883,Night,Yes,DNS,5,Invalid Certificates,13,Standard/Modified,Yes,41,15,535.4165367,341.0425963,Akira
4.398044807,0.19649261,23,28,733,Night,Yes,DNS,5,Invalid Certificates,17,Standard/Modified,Yes,38,17,889.9821915,367.3527377,Akira
4.470046971,0.190297369,23,28,807,Night,Yes,DNS,4,Invalid Certificates,12,Standard/Modified,Yes,33,10,828.1455581,282.0003526,Akira
4.35773118,0.21733886,24,26,889,Night,Yes,HTTP,4,Invalid Certificates,12,Standard/Modified,Yes,46,15,530.5787125,211.7476354,Akira
4.34614698,0.216279082,23,22,740,Night,Yes,HTTP,5,Invalid Certificates,15,Standard/Modified,Yes,43,24,809.6376448,332.4010926,Akira
4.425406506,0.215268878,23,28,843,Night,Yes,DNS,5,Invalid Certificates,11,Standard/Modified,Yes,34,13,702.1007157,302.3984009,Akira
4.350430368,0.196207017,23,22,793,Night,Yes,HTTP,4,Invalid Certificates,11,Standard/Modified,Yes,50,16,401.4450629,230.5700105,Akira
4.34813086,0.202032079,24,22,723,Night,Yes,DNS,5,Invalid Certificates,15,Standard/Modified,Yes,30,11,867.198694,229.9995863,Akira
4.472947107,0.217964112,23,21,764,Night,Yes,DNS,4,Invalid Certificates,17,Standard/Modified,Yes,42,23,689.8516579,356.1312989,Akira
4.450899781,0.193995709,24,24,772,Night,Yes,HTTP,4,Invalid Certificates,14,Standard/Modified,Yes,43,16,797.6578884,373.4465468,Akira
4.484926769,0.2129071,24,27,800,Night,Yes,DNS,4,Invalid Certificates,17,Standard/Modified,Yes,46,21,905.1381231,317.9906337,Akira
4.454987683,0.19682512,23,25,850,Night,Yes,HTTP,4,Invalid Certificates,12,Standard/Modified,Yes,57,15,709.1072272,277.1620219,Akira
4.340105632,0.191224478,23,27,700,Night,Yes,HTTP,4,Invalid Certificates,11,Standard/Modified,Yes,31,22,975.9918111,253.5429905,Akira
4.439651895,0.188004822,23,24,877,Night,Yes,DNS,4,Invalid Certificates,16,Standard/Modified,Yes,55,11,390.2046741,383.3882235,Akira
4.379102071,0.200422688,23,25,781,Night,Yes,HTTP,4,Invalid Certificates,13,Standard/Modified,Yes,34,16,942.2876532,342.0250193,Akira
4.491097063,0.205710765,23,23,789,Night,Yes,HTTP,5,Invalid Certificates,17,Standard/Modified,Yes,43,24,622.3520291,263.4606098,Akira
4.483497488,0.191300833,23,26,701,Night,Yes,DNS,4,Invalid Certificates,11,Standard/Modified,Yes,52,20,429.8056635,248.6926666,Akira
4.392177273,0.213307071,24,21,817,Night,Yes,HTTP,4,Invalid Certificates,12,Standard/Modified,Yes,50,15,500.2502737,306.8082276,Akira
4.444776507,0.206041495,24,21,716,Night,Yes,HTTP,5,Invalid Certificates,14,Standard/Modified,Yes,43,15,643.773683,330.734464,Akira
4.465828579,0.189037676,23,22,883,Night,Yes,DNS,4,Invalid Certificates,14,Standard/Modified,Yes,48,18,656.5211867,360.0812216,Akira
4.424192536,0.181755035,24,24,797,Night,Yes,HTTP,5,Invalid Certificates,16,Standard/Modified,Yes,59,14,510.7891742,246.6184012,Akira
4.394687803,0.211114885,24,22,804,Night,Yes,DNS,5,Invalid Certificates,13,Standard/Modified,Yes,33,11,524.1912722,236.1841986,Akira
4.438593872,0.20316171,24,24,886,Night,Yes,DNS,4,Invalid Certificates,18,Standard/Modified,Yes,56,15,456.4555223,238.8001798,Akira
4.494133245,0.213954382,24,24,891,Night,Yes,HTTP,5,Invalid Certificates,15,Standard/Modified,Yes,59,12,561.627766,339.0394342,Akira
4.461958503,0.197559039,23,23,799,Night,Yes,HTTP,5,Invalid Certificates,18,Standard/Modified,Yes,53,11,486.0324737,345.3713718,Akira
4.312660146,0.216301332,24,27,784,Night,Yes,HTTP,4,Invalid Certificates,11,Standard/Modified,Yes,47,19,456.722145,247.9755641,Akira
4.312432145,0.186981253,24,25,858,Night,Yes,HTTP,4,Invalid Certificates,15,Standard/Modified,Yes,35,12,403.448973,205.4588344,Akira
4.313250033,0.193798208,24,22,800,Night,Yes,DNS,4,Invalid Certificates,14,Standard/Modified,Yes,34,20,626.6661198,309.3760839,Akira
4.421783439,0.186188342,23,27,728,Night,Yes,HTTP,4,Invalid Certificates,18,Standard/Modified,Yes,33,21,334.2918361,264.6661047,Akira
4.35682899,0.216307732,23,21,823,Night,Yes,HTTP,5,Invalid Certificates,14,Standard/Modified,Yes,58,15,768.1995692,266.9431941,Akira
4.424948399,0.180569805,24,25,838,Night,Yes,DNS,5,Invalid Certificates,14,Standard/Modified,Yes,54,13,955.0562264,346.0473425,Akira
4.362639859,0.199722344,23,28,807,Night,Yes,DNS,4,Invalid Certificates,13,Standard/Modified,Yes,51,11,684.0921443,394.5818551,Akira
4.45666192,0.214745511,24,27,831,Night,Yes,DNS,5,Invalid Certificates,17,Standard/Modified,Yes,53,24,521.0308927,311.6105301,Akira
4.469185402,0.199762072,23,26,706,Night,Yes,HTTP,4,Invalid Certificates,15,Standard/Modified,Yes,39,22,803.1268788,343.5557018,Akira
4.473504687,0.206534953,24,21,781,Night,Yes,HTTP,5,Invalid Certificates,14,Standard/Modified,Yes,47,22,694.8163386,330.4085816,Akira
4.354564387,0.181613257,23,26,718,Night,Yes,HTTP,4,Invalid Certificates,12,Standard/Modified,Yes,47,13,799.6362854,365.7937742,Akira
4.323722366,0.208103991,24,22,705,Night,Yes,DNS,5,Invalid Certificates,13,Standard/Modified,Yes,32,13,845.6448014,246.1350156,Akira
4.483296431,0.188964711,24,26,720,Night,Yes,DNS,5,Invalid Certificates,18,Standard/Modified,Yes,36,15,861.0343705,358.4671927,Akira
4.391688758,0.195037692,23,21,777,Night,Yes,DNS,5,Invalid Certificates,17,Standard/Modified,Yes,50,21,865.2748692,384.8466327,Akira
4.461497383,0.191238947,23,21,818,Night,Yes,DNS,4,Invalid Certificates,13,Standard/Modified,Yes,37,19,552.0250239,213.2109332,Akira
4.465997373,0.206288032,23,22,848,Night,Yes,HTTP,5,Invalid Certificates,13,Standard/Modified,Yes,32,23,573.7385491,288.0357454,Akira
4.474392597,0.204637577,24,24,809,Night,Yes,HTTP,4,Invalid Certificates,14,Standard/Modified,Yes,47,22,746.7973374,249.0840625,Akira
4.396224159,0.213587779,24,22,840,Night,Yes,DNS,4,Invalid Certificates,11,Standard/Modified,Yes,46,23,331.2528172,393.5538279,Akira
4.372048841,0.214534012,24,25,712,Night,Yes,DNS,4,Invalid Certificates,13,Standard/Modified,Yes,52,10,998.9706498,232.9981829,Akira
4.454163709,0.194075214,24,26,779,Night,Yes,HTTP,5,Invalid Certificates,12,Standard/Modified,Yes,32,24,414.2424547,254.8581222,Akira
4.400728658,0.184174482,24,27,864,Night,Yes,DNS,4,Invalid Certificates,13,Standard/Modified,Yes,59,12,571.1333824,345.0435526,Akira
4.474259723,0.208275793,24,21,792,Night,Yes,DNS,5,Invalid Certificates,17,Standard/Modified,Yes,53,12,953.059723,231.4973584,Akira
4.397066507,0.213886694,23,22,806,Night,Yes,DNS,4,Invalid Certificates,16,Standard/Modified,Yes,30,19,812.914025,376.0164826,Akira
4.479148742,0.208849874,23,24,856,Night,Yes,HTTP,4,Invalid Certificates,13,Standard/Modified,Yes,32,13,715.8557884,261.4398218,Akira
4.472104152,0.217996915,24,26,855,Night,Yes,HTTP,5,Invalid Certificates,11,Standard/Modified,Yes,35,23,870.3221167,311.7180091,Akira
4.394236981,0.206036052,24,23,824,Night,Yes,DNS,5,Invalid Certificates,15,Standard/Modified,Yes,46,14,570.1992477,222.3872143,BlackCat
4.41651248,0.215379354,23,21,863,Night,Yes,DNS,5,Invalid Certificates,15,Standard/Modified,Yes,53,13,517.6754406,395.4921876,Akira
4.333530712,0.210168218,23,22,749,Night,Yes,DNS,5,Invalid Certificates,15,Standard/Modified,Yes,44,13,537.6214767,262.9554127,Akira
4.480288463,0.201053533,24,27,895,Night,Yes,DNS,5,Invalid Certificates,11,Standard/Modified,Yes,44,20,739.6186226,340.1926199,Akira
4.433513143,0.202759299,24,28,784,Night,Yes,DNS,5,Invalid Certificates,15,Standard/Modified,Yes,36,13,587.8587984,356.4117563,Akira
4.446074439,0.216986437,23,28,755,Night,Yes,DNS,4,Invalid Certificates,18,Standard/Modified,Yes,41,11,515.9340453,358.098171,Akira
4.301552095,0.193189591,23,21,861,Night,Yes,DNS,4,Invalid Certificates,13,Standard/Modified,Yes,48,24,334.6210799,345.8043738,Akira
4.350178653,0.216931221,24,21,835,Night,Yes,HTTP,5,Invalid Certificates,12,Standard/Modified,Yes,58,24,710.897788,205.1744944,Akira
4.43793663,0.209595898,23,22,851,Night,Yes,DNS,4,Invalid Certificates,15,Standard/Modified,Yes,30,19,522.760124,342.2173745,Akira
4.449755409,0.213472521,23,25,727,Night,Yes,HTTP,5,Invalid Certificates,16,Standard/Modified,Yes,35,17,452.500591,277.994772,Akira
4.348261669,0.208211342,23,27,733,Night,Yes,HTTP,4,Invalid Certificates,15,Standard/Modified,Yes,46,15,347.2907635,369.86422,Akira
4.459756571,0.200536764,23,23,857,Night,Yes,DNS,4,Invalid Certificates,12,Standard/Modified,Yes,52,20,738.4197359,343.2560084,Akira
4.391456359,0.194344438,24,24,727,Night,Yes,DNS,4,Invalid Certificates,13,Standard/Modified,Yes,33,24,759.9055152,286.6258854,Akira
4.494245679,0.214148883,24,28,887,Night,Yes,HTTP,5,Invalid Certificates,17,Standard/Modified,Yes,53,13,442.5542679,229.1433488,Akira
4.301419252,0.203694709,24,24,750,Night,Yes,HTTP,5,Invalid Certificates,17,Standard/Modified,Yes,37,24,766.8570557,296.3612829,Akira
4.496161134,0.202658254,24,23,782,Night,Yes,HTTP,5,Invalid Certificates,15,Standard/Modified,Yes,33,13,616.3398666,228.2626361,Akira
4.331025257,0.209426975,24,23,792,Night,Yes,DNS,4,Invalid Certificates,16,Standard/Modified,Yes,44,21,677.051765,253.3445574,Akira
4.420479294,0.208078496,23,26,818,Night,Yes,HTTP,4,Invalid Certificates,11,Standard/Modified,Yes,40,21,363.3899024,228.3073453,LockBit
4.471848352,0.212865943,23,28,806,Night,Yes,HTTP,5,Invalid Certificates,13,Standard/Modified,Yes,33,13,430.860349,296.7214782,Akira
4.416581973,0.190040961,24,23,793,Night,Yes,DNS,5,Invalid Certificates,18,Standard/Modified,Yes,59,21,634.4368198,206.4415602,LockBit
4.437323755,0.188736092,24,24,898,Night,Yes,DNS,5,Invalid Certificates,12,Standard/Modified,Yes,31,23,423.0431736,305.8569828,Akira
4.332326802,0.205975048,23,27,745,Night,Yes,DNS,4,Invalid Certificates,16,Standard/Modified,Yes,44,21,936.0031626,289.9998427,Akira
4.367492493,0.215125229,24,26,767,Night,Yes,HTTP,5,Invalid Certificates,15,Standard/Modified,Yes,48,14,681.1432857,284.6102399,Akira
4.471835379,0.20009543,24,27,756,Night,Yes,HTTP,5,Invalid Certificates,14,Standard/Modified,Yes,34,13,740.9930808,397.9772514,Akira
4.45935953,0.181334306,24,26,864,Night,Yes,HTTP,5,Invalid Certificates,12,Standard/Modified,Yes,55,20,306.5989731,272.9979853,Akira
4.443836006,0.203488219,23,21,794,Night,Yes,DNS,4,Invalid Certificates,11,Standard/Modified,Yes,37,13,352.2886396,257.6412504,Akira
4.335032043,0.190434556,24,27,850,Night,Yes,DNS,4,Invalid Certificates,16,Standard/Modified,Yes,40,18,444.0930855,345.0128182,Akira
4.343458902,0.217675517,23,25,850,Night,Yes,DNS,5,Invalid Certificates,14,Standard/Modified,Yes,50,18,427.1146864,363.5302747,Akira
4.424951402,0.182769601,23,21,733,Night,Yes,DNS,5,Invalid Certificates,14,Standard/Modified,Yes,46,13,668.5455931,260.568411,Akira
4.413583712,0.215827721,24,26,734,Night,Yes,DNS,5,Invalid Certificates,12,Standard/Modified,Yes,39,19,981.4775112,290.2106781,Akira
4.337621781,0.203034845,24,28,849,Night,Yes,HTTP,4,Invalid Certificates,17,Standard/Modified,Yes,36,10,725.078136,263.1490035,Akira
4.353838853,0.18084505,24,26,768,Night,Yes,HTTP,4,Invalid Certificates,12,Standard/Modified,Yes,47,21,479.7840569,342.6221349,Akira
4.490482276,0.219389271,24,27,894,Night,Yes,HTTP,4,Invalid Certificates,14,Standard/Modified,Yes,51,24,681.3842857,358.4580621,Akira
4.302010802,0.196114734,24,28,788,Night,Yes,DNS,4,Invalid Certificates,11,Standard/Modified,Yes,52,24,679.9554664,266.1000548,Akira
4.303997551,0.199906949,24,21,877,Night,Yes,DNS,4,Invalid Certificates,12,Standard/Modified,Yes,58,11,305.2581628,245.3428708,Akira
4.401551712,0.184509141,23,23,787,Night,Yes,DNS,5,Invalid Certificates,14,Standard/Modified,Yes,52,11,574.8639209,346.5772622,Akira
4.423196421,0.196286486,23,24,843,Night,Yes,HTTP,5,Invalid Certificates,12,Standard/Modified,Yes,44,23,765.5701572,245.7046085,Akira
4.310949379,0.190621126,23,28,841,Night,Yes,DNS,5,Invalid Certificates,11,Standard/Modified,Yes,59,24,741.5527888,327.609784,Akira
4.348142733,0.20204346,23,27,897,Night,Yes,HTTP,5,Invalid Certificates,12,Standard/Modified,Yes,33,18,439.4583136,355.9809563,Akira
4.353469972,0.200571432,23,21,727,Night,Yes,HTTP,4,Invalid Certificates,12,Standard/Modified,Yes,45,18,594.786416,388.4377508,Akira
4.372515322,0.215275539,24,28,818,Night,Yes,HTTP,5,Invalid Certificates,14,Standard/Modified,Yes,58,19,471.9183566,259.4275321,Akira
4.466693913,0.197003217,23,28,849,Night,Yes,HTTP,5,Invalid Certificates,17,Standard/Modified,Yes,57,21,896.9861128,343.8096395,Akira
4.488967971,0.218893867,24,24,778,Night,Yes,HTTP,4,Invalid Certificates,12,Standard/Modified,Yes,31,19,975.727268,352.7255035,Akira
4.47225443,0.191334963,23,27,716,Night,Yes,HTTP,5,Invalid Certificates,18,Standard/Modified,Yes,55,24,620.1419454,215.5518455,Akira
4.355623515,0.20230326,23,23,851,Night,Yes,DNS,5,Invalid Certificates,16,Standard/Modified,Yes,51,16,657.0175347,289.7239341,Akira
4.429529109,0.212110568,23,21,804,Night,Yes,HTTP,4,Invalid Certificates,14,Standard/Modified,Yes,58,19,805.1069875,386.2527505,Akira
4.381346062,0.182565146,24,23,768,Night,Yes,HTTP,5,Invalid Certificates,16,Standard/Modified,Yes,51,17,537.244867,363.0965879,Akira
4.341694784,0.194450554,23,23,731,Night,Yes,DNS,5,Invalid Certificates,13,Standard/Modified,Yes,41,11,527.0955022,274.5853262,Akira
4.332425709,0.207707484,24,25,784,Night,Yes,DNS,4,Invalid Certificates,16,Standard/Modified,Yes,35,20,782.0502389,233.4986061,Akira
4.385604674,0.200511958,23,24,868,Night,Yes,DNS,4,Invalid Certificates,15,Standard/Modified,Yes,53,14,600.9787895,253.0226272,Akira
4.331285958,0.215284633,23,24,727,Night,Yes,DNS,4,Invalid Certificates,17,Standard/Modified,Yes,56,11,843.2198552,293.2362561,Akira
4.382525857,0.188872682,24,21,716,Night,Yes,HTTP,4,Invalid Certificates,12,Standard/Modified,Yes,37,24,680.6764604,300.5085547,Akira
4.399146836,0.219690939,24,23,815,Night,Yes,HTTP,5,Invalid Certificates,12,Standard/Modified,Yes,31,20,813.4863577,316.7095518,Akira
4.333063596,0.202400454,24,26,853,Night,Yes,HTTP,5,Invalid Certificates,18,Standard/Modified,Yes,59,18,752.4594809,356.4237566,Akira
4.473674217,0.201089759,24,23,817,Night,Yes,DNS,4,Invalid Certificates,16,Standard/Modified,Yes,49,12,584.3076707,271.4121061,Akira
4.363259691,0.214283539,23,24,892,Night,Yes,HTTP,4,Invalid Certificates,18,Standard/Modified,Yes,32,12,677.4307169,388.3664505,Akira
4.433602643,0.21416239,23,25,795,Night,Yes,DNS,4,Invalid Certificates,13,Standard/Modified,Yes,34,24,656.8778292,286.2213555,Akira
4.323157925,0.211905732,23,27,870,Night,Yes,HTTP,5,Invalid Certificates,18,Standard/Modified,Yes,32,16,618.7728255,365.1117351,Akira
4.373179221,0.191799341,23,21,866,Night,Yes,HTTP,5,Invalid Certificates,14,Standard/Modified,Yes,46,14,469.4871895,250.8312007,Akira
4.412536302,0.204119671,23,28,715,Night,Yes,DNS,5,Invalid Certificates,15,Standard/Modified,Yes,47,21,603.070745,369.5414117,Akira
4.392846674,0.213841065,23,24,817,Night,Yes,DNS,4,Invalid Certificates,16,Standard/Modified,Yes,52,24,344.4358544,307.7598902,Akira
4.301327784,0.197684563,24,28,823,Night,Yes,HTTP,4,Invalid Certificates,17,Standard/Modified,Yes,54,16,312.8300972,335.2346302,Akira
4.334474252,0.194174724,23,22,776,Night,Yes,DNS,4,Invalid Certificates,18,Standard/Modified,Yes,51,20,659.5312032,223.6650008,Akira
4.360489137,0.201644354,24,22,885,Night,Yes,DNS,4,Invalid Certificates,12,Standard/Modified,Yes,33,14,392.9320122,308.6211912,Akira
4.350508822,0.203387282,23,24,767,Night,Yes,DNS,4,Invalid Certificates,13,Standard/Modified,Yes,41,19,688.092028,370.2770849,Akira
4.470715507,0.201123379,24,24,864,Night,Yes,HTTP,4,Invalid Certificates,15,Standard/Modified,Yes,57,20,754.8370207,265.8554706,Akira
4.384080532,0.196722941,24,27,843,Night,Yes,HTTP,5,Invalid Certificates,11,Standard/Modified,Yes,52,21,843.0405274,328.8669026,Akira
4.315656863,0.219849695,24,25,756,Night,Yes,DNS,5,Invalid Certificates,14,Standard/Modified,Yes,39,11,630.7643988,278.4193687,Akira
